DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1050,Levobunolol (ophthalmic),DDInter1631,Safinamide,Moderate
DDInter1635,Salmeterol,DDInter1050,Levobunolol (ophthalmic),Major
DDInter1653,Selegiline,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1667,Silodosin,Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1676,Siponimod,Major
DDInter1704,Sotalol,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1747,Tasimelteon,Moderate
DDInter1767,Terazosin,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1769,Terbutaline,DDInter1050,Levobunolol (ophthalmic),Major
DDInter1789,Thalidomide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1802,Ticagrelor,Minor
DDInter1809,Timolol,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1823,Tocainide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1826,Tolazamide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1828,Tolbutamide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1836,Torasemide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1845,Tranylcypromine,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1859,Triamterene,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1861,Trichlormethiazide,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1890,Tubocurarine,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1895,Tyropanoic acid,Moderate
DDInter1050,Levobunolol (ophthalmic),DDInter1922,Vecuronium,Moderate
DDInter1333,Olopatadine (nasal),DDInter1053,Levocetirizine,Moderate
DDInter4,Abarelix,DDInter1055,Levofloxacin,Moderate
DDInter16,Acetohexamide,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter58,Aluminum hydroxide,Moderate
DDInter72,Aminolevulinic acid,DDInter1055,Levofloxacin,Major
DDInter82,Amoxapine,DDInter1055,Levofloxacin,Moderate
DDInter98,Anisindione,DDInter1055,Levofloxacin,Major
DDInter128,Astemizole,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter138,Attapulgite,Moderate
DDInter1055,Levofloxacin,DDInter170,Bedaquiline,Major
DDInter1055,Levofloxacin,DDInter192,Bepridil,Major
DDInter1055,Levofloxacin,DDInter206,Bifidobacterium longum infantis,Moderate
DDInter241,Bromfenac,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter271,Calcium carbonate,Moderate
DDInter1055,Levofloxacin,DDInter273,Calcium citrate,Moderate
DDInter1055,Levofloxacin,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter1055,Levofloxacin,DDInter276,Calcium gluconate,Moderate
DDInter1055,Levofloxacin,DDInter277,Calcium glycerophosphate,Moderate
DDInter1055,Levofloxacin,DDInter278,Calcium lactate,Moderate
DDInter1055,Levofloxacin,DDInter975,Iron,Moderate
DDInter1055,Levofloxacin,DDInter787,Frangula purshiana bark,Moderate
DDInter1055,Levofloxacin,DDInter307,Castor oil,Moderate
DDInter363,Chlorpromazine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter370,Choline salicylate,Moderate
DDInter1055,Levofloxacin,DDInter374,Chromium picolinate,Moderate
DDInter385,Cisapride,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter442,Copper gluconate,Moderate
DDInter460,Cytarabine,DDInter1055,Levofloxacin,Minor
DDInter463,Dacarbazine,DDInter1055,Levofloxacin,Minor
DDInter542,Dicoumarol,DDInter1055,Levofloxacin,Major
DDInter551,Diflunisal,DDInter1055,Levofloxacin,Moderate
DDInter597,Doxorubicin (liposomal),DDInter1055,Levofloxacin,Moderate
DDInter647,Entecavir,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter648,Entrectinib,Moderate
DDInter1055,Levofloxacin,DDInter649,Enzalutamide,Moderate
DDInter655,Epirubicin,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter666,Eribulin,Moderate
DDInter1055,Levofloxacin,DDInter669,Ertugliflozin,Moderate
DDInter1055,Levofloxacin,DDInter672,Escitalopram,Major
DDInter699,Etodolac,DDInter1055,Levofloxacin,Moderate
DDInter702,Etoposide,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter706,Exenatide,Moderate
DDInter1055,Levofloxacin,DDInter708,Ezogabine,Moderate
DDInter721,Fenoprofen,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1785,Tetraferric tricitrate decahydrate,Moderate
DDInter1055,Levofloxacin,DDInter725,Ferrous fumarate,Moderate
DDInter1055,Levofloxacin,DDInter726,Ferrous gluconate,Moderate
DDInter1055,Levofloxacin,DDInter727,Ferrous sulfate anhydrous,Moderate
DDInter1055,Levofloxacin,DDInter737,Fingolimod,Major
DDInter1055,Levofloxacin,DDInter740,Flecainide,Moderate
DDInter742,Floxuridine,DDInter1055,Levofloxacin,Minor
DDInter743,Fluconazole,DDInter1055,Levofloxacin,Moderate
DDInter745,Fludarabine,DDInter1055,Levofloxacin,Minor
DDInter747,Fludrocortisone,DDInter1055,Levofloxacin,Major
DDInter757,Fluorouracil,DDInter1055,Levofloxacin,Minor
DDInter758,Fluoxetine,DDInter1055,Levofloxacin,Moderate
DDInter760,Fluphenazine,DDInter1055,Levofloxacin,Moderate
DDInter763,Flurbiprofen,DDInter1055,Levofloxacin,Moderate
DDInter765,Flutamide,DDInter1055,Levofloxacin,Moderate
DDInter779,Foscarnet,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter786,Fostemsavir,Moderate
DDInter802,Galantamine,DDInter1055,Levofloxacin,Moderate
DDInter811,Gemcitabine,DDInter1055,Levofloxacin,Minor
DDInter814,Gemtuzumab ozogamicin,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter817,Gilteritinib,Moderate
DDInter1055,Levofloxacin,DDInter819,Ginkgo biloba,Moderate
DDInter1055,Levofloxacin,DDInter822,Glasdegib,Moderate
DDInter826,Glipizide,DDInter1055,Levofloxacin,Major
DDInter831,Glyburide,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter832,Glycerin,Moderate
DDInter839,Goserelin,DDInter1055,Levofloxacin,Moderate
DDInter840,Granisetron,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter852,Halofantrine,Major
DDInter853,Haloperidol,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter854,Halothane,Moderate
DDInter1055,Levofloxacin,DDInter864,Histrelin,Moderate
DDInter1055,Levofloxacin,DDInter893,Hydroxychloroquine,Major
DDInter894,Hydroxyurea,DDInter1055,Levofloxacin,Minor
DDInter895,Hydroxyzine,DDInter1055,Levofloxacin,Moderate
DDInter901,Ibutilide,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter904,Idarubicin,Moderate
DDInter1055,Levofloxacin,DDInter905,Idelalisib,Moderate
DDInter1055,Levofloxacin,DDInter906,Ifosfamide,Minor
DDInter1055,Levofloxacin,DDInter907,Iloperidone,Major
DDInter912,Imipramine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter915,Indacaterol,Moderate
DDInter1055,Levofloxacin,DDInter918,Indium In-111 oxyquinoline,Moderate
DDInter921,Indomethacin,DDInter1055,Levofloxacin,Moderate
DDInter934,Insulin human,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter928,Insulin aspart (aspart protamine),Major
DDInter940,Insulin lispro,DDInter1055,Levofloxacin,Major
DDInter941,Insulin lispro (protamine),DDInter1055,Levofloxacin,Major
DDInter939,Insulin human (zinc),DDInter1055,Levofloxacin,Major
DDInter938,Insulin human (zinc extended),DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter960,Iohexol,Major
DDInter1055,Levofloxacin,DDInter977,Iron protein succinylate,Moderate
DDInter982,Isoetharine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1005,Kaolin,Moderate
DDInter1055,Levofloxacin,DDInter1016,Lactitol,Moderate
DDInter1055,Levofloxacin,DDInter1017,Lactobacillus acidophilus,Moderate
DDInter1018,Lactulose,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1043,Levacetylmethadol,Major
DDInter1055,Levofloxacin,DDInter1070,Linagliptin,Moderate
DDInter1072,Lindane,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1077,Liraglutide,Moderate
DDInter1055,Levofloxacin,DDInter1078,Lisdexamfetamine,Moderate
DDInter1055,Levofloxacin,DDInter1081,Lithium carbonate,Moderate
DDInter1055,Levofloxacin,DDInter1082,Lixisenatide,Moderate
DDInter1055,Levofloxacin,DDInter1083,Lofexidine,Moderate
DDInter1055,Levofloxacin,DDInter1085,Lomitapide,Major
DDInter1055,Levofloxacin,DDInter1086,Lomustine,Minor
DDInter1055,Levofloxacin,DDInter1105,Lurbinectedin,Minor
DDInter1055,Levofloxacin,DDInter1110,Macimorelin,Major
DDInter1055,Levofloxacin,DDInter1112,Magaldrate,Moderate
DDInter1055,Levofloxacin,DDInter1113,Magnesium carbonate,Moderate
DDInter1055,Levofloxacin,DDInter1114,Magnesium chloride,Moderate
DDInter1055,Levofloxacin,DDInter1115,Magnesium citrate,Moderate
DDInter1055,Levofloxacin,DDInter1116,Magnesium gluconate,Moderate
DDInter1055,Levofloxacin,DDInter1117,Magnesium glycinate,Moderate
DDInter1055,Levofloxacin,DDInter1118,Magnesium hydroxide,Moderate
DDInter1055,Levofloxacin,DDInter1119,Magnesium oxide,Moderate
DDInter1124,Maprotiline,DDInter1055,Levofloxacin,Moderate
DDInter1133,Mechlorethamine,DDInter1055,Levofloxacin,Minor
DDInter1135,Meclofenamic acid,DDInter1055,Levofloxacin,Moderate
DDInter1139,Mefenamic acid,DDInter1055,Levofloxacin,Moderate
DDInter1140,Mefloquine,DDInter1055,Levofloxacin,Moderate
DDInter1143,Meloxicam,DDInter1055,Levofloxacin,Moderate
DDInter1144,Melphalan,DDInter1055,Levofloxacin,Minor
DDInter1156,Mercaptopurine,DDInter1055,Levofloxacin,Minor
DDInter1159,Mesoridazine,DDInter1055,Levofloxacin,Major
DDInter1346,Orciprenaline,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1175,Methotrimeprazine,Moderate
DDInter1177,Methoxsalen,DDInter1055,Levofloxacin,Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1055,Levofloxacin,Moderate
DDInter1191,Methylprednisolone,DDInter1055,Levofloxacin,Major
DDInter1202,Metronidazole,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter1214,Midostaurin,Moderate
DDInter1215,Mifepristone,DDInter1055,Levofloxacin,Major
DDInter1217,Miglitol,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1223,Mineral oil,Moderate
DDInter1055,Levofloxacin,DDInter1228,Mipomersen,Major
DDInter1230,Mirtazapine,DDInter1055,Levofloxacin,Moderate
DDInter1232,Mitomycin,DDInter1055,Levofloxacin,Minor
DDInter1269,Nateglinide,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1293,Nilotinib,Major
DDInter1294,Nilutamide,DDInter1055,Levofloxacin,Moderate
DDInter1316,Nortriptyline,DDInter1055,Levofloxacin,Moderate
DDInter1326,Olanzapine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1329,Oliceridine,Moderate
DDInter1342,Ondansetron,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1351,Osilodrostat,Moderate
DDInter1055,Levofloxacin,DDInter1352,Osimertinib,Major
DDInter1355,Oxaliplatin,DDInter1055,Levofloxacin,Moderate
DDInter1375,Oxytocin,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1376,Ozanimod,Major
DDInter1055,Levofloxacin,DDInter1378,Paclitaxel (protein-bound),Minor
DDInter1055,Levofloxacin,DDInter1387,Panobinostat,Major
DDInter1389,Papaverine,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1398,Pasireotide,Major
DDInter1055,Levofloxacin,DDInter1400,Pazopanib,Moderate
DDInter1404,Pegaspargase,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1409,Peginterferon beta-1a,Moderate
DDInter1414,Pemetrexed,DDInter1055,Levofloxacin,Moderate
DDInter1425,Pentostatin,DDInter1055,Levofloxacin,Minor
DDInter1429,Perflutren,DDInter1055,Levofloxacin,Moderate
DDInter1432,Perphenazine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1435,Pexidartinib,Major
DDInter1055,Levofloxacin,DDInter1443,Phenolphthalein,Moderate
DDInter1451,Phenylbutazone,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1467,Pimavanserin,Moderate
DDInter1470,Pimozide,DDInter1055,Levofloxacin,Major
DDInter1478,Piroxicam,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1480,Pitolisant,Moderate
DDInter1055,Levofloxacin,DDInter1484,Plicamycin,Minor
DDInter1055,Levofloxacin,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter1493,Porfimer sodium,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1494,Posaconazole,Moderate
DDInter1055,Levofloxacin,DDInter1506,Pramlintide,Moderate
DDInter1513,Prednisolone,DDInter1055,Levofloxacin,Major
DDInter1515,Prednisone,DDInter1055,Levofloxacin,Major
DDInter1520,Primaquine,DDInter1055,Levofloxacin,Moderate
DDInter1522,Probenecid,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter1523,Probucol,Moderate
DDInter1524,Procainamide,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1526,Procarbazine,Minor
DDInter1532,Promazine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1534,Propafenone,Moderate
DDInter1543,Protriptyline,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1553,Quetiapine,Moderate
DDInter1554,Quinapril,DDInter1055,Levofloxacin,Moderate
DDInter1556,Quinidine,DDInter1055,Levofloxacin,Major
DDInter1557,Quinine,DDInter1055,Levofloxacin,Moderate
DDInter1570,Ranolazine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1577,Relugolix,Moderate
DDInter1055,Levofloxacin,DDInter1578,Remdesivir,Moderate
DDInter1055,Levofloxacin,DDInter1588,Ribociclib,Major
DDInter1606,Ritodrine,DDInter1055,Levofloxacin,Moderate
DDInter1610,Rivastigmine,DDInter1055,Levofloxacin,Moderate
DDInter1613,Rofecoxib,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1616,Romidepsin,Moderate
DDInter1621,Rosiglitazone,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1626,Rucaparib,Moderate
DDInter1635,Salmeterol,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1637,Salsalate,Moderate
DDInter1055,Levofloxacin,DDInter1646,Saxagliptin,Moderate
DDInter1055,Levofloxacin,DDInter1658,Selpercatinib,Major
DDInter1662,Sertraline,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1664,Sevoflurane,Moderate
DDInter1055,Levofloxacin,DDInter1676,Siponimod,Major
DDInter1055,Levofloxacin,DDInter1679,Sitagliptin,Moderate
DDInter1633,Salicylic acid (sodium),DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1696,Solifenacin,Moderate
DDInter1702,Sorafenib,DDInter1055,Levofloxacin,Moderate
DDInter1704,Sotalol,DDInter1055,Levofloxacin,Major
DDInter1714,Streptozocin,DDInter1055,Levofloxacin,Minor
DDInter1717,Sucralfate,DDInter1055,Levofloxacin,Moderate
DDInter1729,Sulindac,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1731,Sunitinib,Moderate
DDInter1734,Tacrine,DDInter1055,Levofloxacin,Moderate
DDInter1735,Tacrolimus,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1756,Telavancin,Moderate
DDInter1758,Telithromycin,DDInter1055,Levofloxacin,Moderate
DDInter1762,Temozolomide,DDInter1055,Levofloxacin,Minor
DDInter1765,Teniposide,DDInter1055,Levofloxacin,Minor
DDInter1769,Terbutaline,DDInter1055,Levofloxacin,Moderate
DDInter1770,Terfenadine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1771,Teriflunomide,Major
DDInter1055,Levofloxacin,DDInter1778,Tetrabenazine,Moderate
DDInter1789,Thalidomide,DDInter1055,Levofloxacin,Moderate
DDInter1814,Tioguanine,DDInter1055,Levofloxacin,Moderate
DDInter1796,Thioridazine,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1797,Thiotepa,Minor
DDInter1821,Tizanidine,DDInter1055,Levofloxacin,Moderate
DDInter1826,Tolazamide,DDInter1055,Levofloxacin,Major
DDInter1828,Tolbutamide,DDInter1055,Levofloxacin,Major
DDInter1831,Tolmetin,DDInter1055,Levofloxacin,Moderate
DDInter1835,Topotecan,DDInter1055,Levofloxacin,Minor
DDInter1837,Toremifene,DDInter1055,Levofloxacin,Major
DDInter1055,Levofloxacin,DDInter1840,Trabectedin,Moderate
DDInter1853,Tretinoin,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter1863,Triclabendazole,Moderate
DDInter1866,Trifluoperazine,DDInter1055,Levofloxacin,Moderate
DDInter1867,Triflupromazine,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter45,Alimemazine,Moderate
DDInter1876,Trimipramine,DDInter1055,Levofloxacin,Moderate
DDInter1881,Troglitazone,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1894,Typhoid vaccine (live),Major
DDInter1902,Uracil mustard,DDInter1055,Levofloxacin,Minor
DDInter1055,Levofloxacin,DDInter1909,Valbenazine,Moderate
DDInter1910,Valdecoxib,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1917,Vandetanib,Major
DDInter1921,Vasopressin,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1925,Vemurafenib,Major
DDInter1927,Venlafaxine,DDInter1055,Levofloxacin,Moderate
DDInter1929,Verteporfin,DDInter1055,Levofloxacin,Moderate
DDInter1936,Vinblastine,DDInter1055,Levofloxacin,Minor
DDInter1937,Vincristine,DDInter1055,Levofloxacin,Minor
DDInter1938,Vincristine (liposome),DDInter1055,Levofloxacin,Minor
DDInter1939,Vinorelbine,DDInter1055,Levofloxacin,Minor
DDInter1946,Voriconazole,DDInter1055,Levofloxacin,Moderate
DDInter1055,Levofloxacin,DDInter1964,Zinc chloride,Moderate
DDInter1055,Levofloxacin,DDInter1965,Zinc gluconate,Moderate
DDInter1967,Ziprasidone,DDInter1055,Levofloxacin,Major
DDInter241,Bromfenac,DDInter1059,Levomilnacipran,Moderate
DDInter650,Ephedrine,DDInter1059,Levomilnacipran,Moderate
DDInter651,Ephedrine (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter653,Epinephrine (ophthalmic),DDInter1059,Levomilnacipran,Moderate
DDInter654,Epinephrine (topical),DDInter1059,Levomilnacipran,Moderate
DDInter763,Flurbiprofen,DDInter1059,Levomilnacipran,Moderate
DDInter856,Heparin,DDInter1059,Levomilnacipran,Moderate
DDInter921,Indomethacin,DDInter1059,Levomilnacipran,Moderate
DDInter1167,Methazolamide,DDInter1059,Levomilnacipran,Moderate
DDInter1264,Naphazoline (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter1368,Oxymetazoline (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter1369,Oxymetazoline (ophthalmic),DDInter1059,Levomilnacipran,Moderate
DDInter1370,Oxymetazoline (topical),DDInter1059,Levomilnacipran,Moderate
DDInter1454,Phenylephrine (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter1457,Phenylephrine (topical),DDInter1059,Levomilnacipran,Moderate
DDInter1478,Piroxicam,DDInter1059,Levomilnacipran,Moderate
DDInter1787,Tetryzoline (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter1788,Tetryzoline (ophthalmic),DDInter1059,Levomilnacipran,Moderate
DDInter1952,Xylometazoline (nasal),DDInter1059,Levomilnacipran,Moderate
DDInter1062,Levorphanol,DDInter1180,Methscopolamine,Moderate
DDInter1333,Olopatadine (nasal),DDInter1062,Levorphanol,Moderate
DDInter1647,Scopolamine,DDInter1062,Levorphanol,Moderate
DDInter1167,Methazolamide,DDInter1070,Linagliptin,Moderate
DDInter1191,Methylprednisolone,DDInter1070,Linagliptin,Moderate
DDInter1678,Sirolimus,DDInter1070,Linagliptin,Moderate
DDInter303,Carteolol,DDInter1073,Linezolid,Moderate
DDInter1073,Linezolid,DDInter650,Ephedrine,Major
DDInter1073,Linezolid,DDInter651,Ephedrine (nasal),Moderate
DDInter1073,Linezolid,DDInter653,Epinephrine (ophthalmic),Moderate
DDInter1073,Linezolid,DDInter654,Epinephrine (topical),Moderate
DDInter1073,Linezolid,DDInter806,Ganciclovir,Moderate
DDInter1073,Linezolid,DDInter846,Guanethidine,Moderate
DDInter1073,Linezolid,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1073,Linezolid,DDInter1264,Naphazoline (nasal),Moderate
DDInter1073,Linezolid,DDInter1368,Oxymetazoline (nasal),Moderate
DDInter1073,Linezolid,DDInter1369,Oxymetazoline (ophthalmic),Moderate
DDInter1073,Linezolid,DDInter1370,Oxymetazoline (topical),Moderate
DDInter1454,Phenylephrine (nasal),DDInter1073,Linezolid,Moderate
DDInter1457,Phenylephrine (topical),DDInter1073,Linezolid,Moderate
DDInter1073,Linezolid,DDInter1787,Tetryzoline (nasal),Major
DDInter1073,Linezolid,DDInter1788,Tetryzoline (ophthalmic),Moderate
DDInter1809,Timolol,DDInter1073,Linezolid,Moderate
DDInter1073,Linezolid,DDInter1952,Xylometazoline (nasal),Moderate
DDInter516,Dexamethasone (topical),DDInter1077,Liraglutide,Minor
DDInter650,Ephedrine,DDInter1077,Liraglutide,Moderate
DDInter747,Fludrocortisone,DDInter1077,Liraglutide,Moderate
DDInter1084,Lomefloxacin,DDInter1077,Liraglutide,Moderate
DDInter1192,Methylprednisolone (topical),DDInter1077,Liraglutide,Minor
DDInter1313,Norfloxacin,DDInter1077,Liraglutide,Moderate
DDInter1325,Ofloxacin,DDInter1077,Liraglutide,Moderate
DDInter1678,Sirolimus,DDInter1077,Liraglutide,Moderate
DDInter1078,Lisdexamfetamine,DDInter650,Ephedrine,Moderate
DDInter809,Gatifloxacin,DDInter1078,Lisdexamfetamine,Major
DDInter846,Guanethidine,DDInter1078,Lisdexamfetamine,Moderate
DDInter1084,Lomefloxacin,DDInter1078,Lisdexamfetamine,Moderate
DDInter1313,Norfloxacin,DDInter1078,Lisdexamfetamine,Moderate
DDInter1325,Ofloxacin,DDInter1078,Lisdexamfetamine,Moderate
DDInter1079,Lisinopril,DDInter241,Bromfenac,Moderate
DDInter747,Fludrocortisone,DDInter1079,Lisinopril,Moderate
DDInter754,Fluorescein,DDInter1079,Lisinopril,Moderate
DDInter763,Flurbiprofen,DDInter1079,Lisinopril,Moderate
DDInter1079,Lisinopril,DDInter856,Heparin,Moderate
DDInter921,Indomethacin,DDInter1079,Lisinopril,Moderate
DDInter1167,Methazolamide,DDInter1079,Lisinopril,Moderate
DDInter1079,Lisinopril,DDInter1191,Methylprednisolone,Moderate
DDInter1079,Lisinopril,DDInter1333,Olopatadine (nasal),Moderate
DDInter1478,Piroxicam,DDInter1079,Lisinopril,Moderate
DDInter1079,Lisinopril,DDInter1513,Prednisolone,Moderate
DDInter1079,Lisinopril,DDInter1678,Sirolimus,Moderate
DDInter1079,Lisinopril,DDInter1633,Salicylic acid (sodium),Moderate
DDInter241,Bromfenac,DDInter1081,Lithium carbonate,Major
DDInter763,Flurbiprofen,DDInter1081,Lithium carbonate,Major
DDInter809,Gatifloxacin,DDInter1081,Lithium carbonate,Major
DDInter846,Guanethidine,DDInter1081,Lithium carbonate,Moderate
DDInter921,Indomethacin,DDInter1081,Lithium carbonate,Major
DDInter1084,Lomefloxacin,DDInter1081,Lithium carbonate,Moderate
DDInter1313,Norfloxacin,DDInter1081,Lithium carbonate,Moderate
DDInter1325,Ofloxacin,DDInter1081,Lithium carbonate,Moderate
DDInter1333,Olopatadine (nasal),DDInter1081,Lithium carbonate,Moderate
DDInter1374,Oxytetracycline,DDInter1081,Lithium carbonate,Minor
DDInter1478,Piroxicam,DDInter1081,Lithium carbonate,Major
DDInter1500,Potassium Iodide,DDInter1081,Lithium carbonate,Moderate
DDInter1678,Sirolimus,DDInter1081,Lithium carbonate,Major
DDInter1633,Salicylic acid (sodium),DDInter1081,Lithium carbonate,Minor
DDInter1809,Timolol,DDInter1081,Lithium carbonate,Moderate
DDInter516,Dexamethasone (topical),DDInter1082,Lixisenatide,Minor
DDInter650,Ephedrine,DDInter1082,Lixisenatide,Moderate
DDInter1084,Lomefloxacin,DDInter1082,Lixisenatide,Moderate
DDInter1191,Methylprednisolone,DDInter1082,Lixisenatide,Moderate
DDInter1192,Methylprednisolone (topical),DDInter1082,Lixisenatide,Minor
DDInter1313,Norfloxacin,DDInter1082,Lixisenatide,Moderate
DDInter1325,Ofloxacin,DDInter1082,Lixisenatide,Moderate
DDInter1513,Prednisolone,DDInter1082,Lixisenatide,Moderate
DDInter1678,Sirolimus,DDInter1082,Lixisenatide,Moderate
DDInter1857,Triamcinolone (ophthalmic),DDInter1082,Lixisenatide,Moderate
DDInter303,Carteolol,DDInter1083,Lofexidine,Moderate
DDInter809,Gatifloxacin,DDInter1083,Lofexidine,Major
DDInter846,Guanethidine,DDInter1083,Lofexidine,Moderate
DDInter1084,Lomefloxacin,DDInter1083,Lofexidine,Moderate
DDInter1313,Norfloxacin,DDInter1083,Lofexidine,Moderate
DDInter1325,Ofloxacin,DDInter1083,Lofexidine,Moderate
DDInter1809,Timolol,DDInter1083,Lofexidine,Moderate
DDInter1929,Verteporfin,DDInter1083,Lofexidine,Moderate
DDInter806,Ganciclovir,DDInter1086,Lomustine,Moderate
DDInter809,Gatifloxacin,DDInter1086,Lomustine,Minor
DDInter1084,Lomefloxacin,DDInter1086,Lomustine,Minor
DDInter1313,Norfloxacin,DDInter1086,Lomustine,Minor
DDInter1325,Ofloxacin,DDInter1086,Lomustine,Minor
DDInter1092,Lorazepam,DDInter303,Carteolol,Moderate
DDInter1092,Lorazepam,DDInter846,Guanethidine,Moderate
DDInter1092,Lorazepam,DDInter1167,Methazolamide,Moderate
DDInter1092,Lorazepam,DDInter1333,Olopatadine (nasal),Moderate
DDInter1092,Lorazepam,DDInter1525,Procaine,Moderate
DDInter1092,Lorazepam,DDInter1809,Timolol,Moderate
DDInter747,Fludrocortisone,DDInter1094,Lorlatinib,Moderate
DDInter763,Flurbiprofen,DDInter1094,Lorlatinib,Moderate
DDInter921,Indomethacin,DDInter1094,Lorlatinib,Moderate
DDInter1191,Methylprednisolone,DDInter1094,Lorlatinib,Moderate
DDInter1209,Miconazole,DDInter1094,Lorlatinib,Moderate
