DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter133,Atorvastatin,DDInter817,Gilteritinib,Moderate
DDInter192,Bepridil,DDInter817,Gilteritinib,Major
DDInter554,Digoxin,DDInter817,Gilteritinib,Moderate
DDInter847,Guanfacine,DDInter817,Gilteritinib,Moderate
DDInter901,Ibutilide,DDInter817,Gilteritinib,Major
DDInter1085,Lomitapide,DDInter817,Gilteritinib,Major
DDInter1523,Probucol,DDInter817,Gilteritinib,Moderate
DDInter1556,Quinidine,DDInter817,Gilteritinib,Major
DDInter1600,Riociguat,DDInter817,Gilteritinib,Moderate
DDInter1085,Lomitapide,DDInter821,Givosiran,Major
DDInter192,Bepridil,DDInter822,Glasdegib,Major
DDInter901,Ibutilide,DDInter822,Glasdegib,Major
DDInter1085,Lomitapide,DDInter822,Glasdegib,Moderate
DDInter1523,Probucol,DDInter822,Glasdegib,Moderate
DDInter1556,Quinidine,DDInter822,Glasdegib,Major
DDInter1600,Riociguat,DDInter822,Glasdegib,Moderate
DDInter46,Aliskiren,DDInter824,Glecaprevir,Moderate
DDInter133,Atorvastatin,DDInter824,Glecaprevir,Major
DDInter176,Bempedoic acid,DDInter824,Glecaprevir,Moderate
DDInter223,Bosentan,DDInter824,Glecaprevir,Moderate
DDInter513,Dexamethasone,DDInter824,Glecaprevir,Moderate
DDInter554,Digoxin,DDInter824,Glecaprevir,Moderate
DDInter769,Fluvastatin,DDInter824,Glecaprevir,Moderate
DDInter1098,Lovastatin,DDInter824,Glecaprevir,Major
DDInter1479,Pitavastatin,DDInter824,Glecaprevir,Moderate
DDInter1509,Pravastatin,DDInter824,Glecaprevir,Major
DDInter1622,Rosuvastatin,DDInter824,Glecaprevir,Major
DDInter1675,Simvastatin,DDInter824,Glecaprevir,Major
DDInter825,Glimepiride,DDInter179,Bendroflumethiazide,Moderate
DDInter825,Glimepiride,DDInter516,Dexamethasone (topical),Minor
DDInter825,Glimepiride,DDInter577,Dobutamine,Moderate
DDInter825,Glimepiride,DDInter889,Hydroflumethiazide,Moderate
DDInter825,Glimepiride,DDInter1162,Metaraminol,Moderate
DDInter825,Glimepiride,DDInter1176,Methoxamine,Moderate
DDInter179,Bendroflumethiazide,DDInter826,Glipizide,Moderate
DDInter303,Carteolol,DDInter826,Glipizide,Moderate
DDInter408,Clofibrate,DDInter826,Glipizide,Moderate
DDInter826,Glipizide,DDInter502,Deserpidine,Moderate
DDInter826,Glipizide,DDInter516,Dexamethasone (topical),Minor
DDInter577,Dobutamine,DDInter826,Glipizide,Moderate
DDInter826,Glipizide,DDInter846,Guanethidine,Moderate
DDInter826,Glipizide,DDInter856,Heparin,Moderate
DDInter889,Hydroflumethiazide,DDInter826,Glipizide,Moderate
DDInter916,Indapamide,DDInter826,Glipizide,Moderate
DDInter921,Indomethacin,DDInter826,Glipizide,Moderate
DDInter826,Glipizide,DDInter1151,Mephentermine,Moderate
DDInter1162,Metaraminol,DDInter826,Glipizide,Moderate
DDInter1176,Methoxamine,DDInter826,Glipizide,Moderate
DDInter826,Glipizide,DDInter1417,Penbutolol,Moderate
DDInter826,Glipizide,DDInter1490,Polythiazide,Moderate
DDInter1556,Quinidine,DDInter826,Glipizide,Moderate
DDInter1582,Reserpine,DDInter826,Glipizide,Moderate
DDInter1861,Trichlormethiazide,DDInter826,Glipizide,Moderate
DDInter827,Glucagon,DDInter303,Carteolol,Minor
DDInter827,Glucagon,DDInter921,Indomethacin,Moderate
DDInter827,Glucagon,DDInter1417,Penbutolol,Minor
DDInter179,Bendroflumethiazide,DDInter831,Glyburide,Moderate
DDInter303,Carteolol,DDInter831,Glyburide,Moderate
DDInter408,Clofibrate,DDInter831,Glyburide,Moderate
DDInter831,Glyburide,DDInter502,Deserpidine,Moderate
DDInter831,Glyburide,DDInter516,Dexamethasone (topical),Minor
DDInter577,Dobutamine,DDInter831,Glyburide,Moderate
DDInter831,Glyburide,DDInter846,Guanethidine,Moderate
DDInter831,Glyburide,DDInter856,Heparin,Moderate
DDInter889,Hydroflumethiazide,DDInter831,Glyburide,Moderate
DDInter916,Indapamide,DDInter831,Glyburide,Moderate
DDInter921,Indomethacin,DDInter831,Glyburide,Moderate
DDInter831,Glyburide,DDInter1151,Mephentermine,Moderate
DDInter1162,Metaraminol,DDInter831,Glyburide,Moderate
DDInter1176,Methoxamine,DDInter831,Glyburide,Moderate
DDInter831,Glyburide,DDInter1417,Penbutolol,Moderate
DDInter831,Glyburide,DDInter1490,Polythiazide,Moderate
DDInter1556,Quinidine,DDInter831,Glyburide,Moderate
DDInter1582,Reserpine,DDInter831,Glyburide,Moderate
DDInter831,Glyburide,DDInter1861,Trichlormethiazide,Moderate
DDInter179,Bendroflumethiazide,DDInter834,Glycopyrronium,Minor
DDInter303,Carteolol,DDInter834,Glycopyrronium,Moderate
DDInter889,Hydroflumethiazide,DDInter834,Glycopyrronium,Minor
DDInter916,Indapamide,DDInter834,Glycopyrronium,Minor
DDInter834,Glycopyrronium,DDInter1417,Penbutolol,Moderate
DDInter834,Glycopyrronium,DDInter1490,Polythiazide,Minor
DDInter834,Glycopyrronium,DDInter1861,Trichlormethiazide,Minor
DDInter1556,Quinidine,DDInter835,Glycopyrronium (topical),Moderate
DDInter341,Cerivastatin,DDInter1682,Sodium aurothiomalate,Moderate
DDInter341,Cerivastatin,DDInter837,Golimumab,Moderate
DDInter1556,Quinidine,DDInter837,Golimumab,Moderate
DDInter837,Golimumab,DDInter1964,Zinc chloride,Minor
DDInter837,Golimumab,DDInter1965,Zinc gluconate,Minor
DDInter82,Amoxapine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter175,Belladonna,Minor
DDInter1304,Nitroglycerin,DDInter192,Bepridil,Moderate
DDInter256,Butabarbital,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter397,Clidinium,Minor
DDInter1304,Nitroglycerin,DDInter453,Cyclizine,Minor
DDInter475,Dapsone,DDInter1304,Nitroglycerin,Moderate
DDInter382,Cinchocaine (topical),DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter562,Dimenhydrinate,Minor
DDInter1304,Nitroglycerin,DDInter664,Ergometrine,Moderate
DDInter762,Flurazepam,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter808,Garlic,Minor
DDInter1304,Nitroglycerin,DDInter847,Guanfacine,Moderate
DDInter853,Haloperidol,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter856,Heparin,Moderate
DDInter1304,Nitroglycerin,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter1304,Nitroglycerin,Moderate
DDInter895,Hydroxyzine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter907,Iloperidone,Moderate
DDInter1304,Nitroglycerin,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter1065,Licorice,Moderate
DDInter1154,Meprobamate,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter1159,Mesoridazine,Moderate
DDInter1304,Nitroglycerin,DDInter1168,Methdilazine,Moderate
DDInter1304,Nitroglycerin,DDInter1175,Methotrimeprazine,Moderate
DDInter1194,Methysergide,DDInter1304,Nitroglycerin,Moderate
DDInter1227,Minoxidil (topical),DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter1344,Opium,Moderate
DDInter1304,Nitroglycerin,DDInter1359,Oxazepam,Moderate
DDInter1304,Nitroglycerin,DDInter1385,Pancuronium,Moderate
DDInter1304,Nitroglycerin,DDInter1391,Paraldehyde,Moderate
DDInter1304,Nitroglycerin,DDInter1432,Perphenazine,Moderate
DDInter1532,Promazine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter1537,Propiomazine,Moderate
DDInter1304,Nitroglycerin,DDInter1600,Riociguat,Major
DDInter1304,Nitroglycerin,DDInter1781,Tetracaine (topical),Moderate
DDInter1304,Nitroglycerin,DDInter1790,Thallous Chloride,Moderate
DDInter1793,Thiethylperazine,DDInter1304,Nitroglycerin,Moderate
DDInter1796,Thioridazine,DDInter1304,Nitroglycerin,Moderate
DDInter1304,Nitroglycerin,DDInter1866,Trifluoperazine,Moderate
DDInter1867,Triflupromazine,DDInter1304,Nitroglycerin,Moderate
DDInter1870,Trihexyphenidyl,DDInter1304,Nitroglycerin,Minor
DDInter1304,Nitroglycerin,DDInter45,Alimemazine,Moderate
DDInter1227,Minoxidil (topical),DDInter92,Amyl Nitrite,Moderate
DDInter1227,Minoxidil (topical),DDInter452,Cyclandelate,Moderate
DDInter1227,Minoxidil (topical),DDInter502,Deserpidine,Moderate
DDInter845,Guanadrel,DDInter1227,Minoxidil (topical),Moderate
DDInter1227,Minoxidil (topical),DDInter846,Guanethidine,Moderate
DDInter1227,Minoxidil (topical),DDInter908,Iloprost,Moderate
DDInter1227,Minoxidil (topical),DDInter988,Isosorbide,Moderate
DDInter1227,Minoxidil (topical),DDInter1389,Papaverine,Moderate
DDInter1582,Reserpine,DDInter1227,Minoxidil (topical),Moderate
DDInter839,Goserelin,DDInter192,Bepridil,Major
DDInter839,Goserelin,DDInter901,Ibutilide,Major
DDInter839,Goserelin,DDInter1523,Probucol,Moderate
DDInter839,Goserelin,DDInter1556,Quinidine,Major
DDInter840,Granisetron,DDInter192,Bepridil,Major
DDInter901,Ibutilide,DDInter840,Granisetron,Major
DDInter840,Granisetron,DDInter1523,Probucol,Moderate
DDInter840,Granisetron,DDInter1556,Quinidine,Major
DDInter843,Griseofulvin,DDInter847,Guanfacine,Moderate
DDInter843,Griseofulvin,DDInter1600,Riociguat,Moderate
DDInter71,Aminoglutethimide,DDInter847,Guanfacine,Moderate
DDInter82,Amoxapine,DDInter847,Guanfacine,Moderate
DDInter90,Amprenavir,DDInter847,Guanfacine,Major
DDInter179,Bendroflumethiazide,DDInter847,Guanfacine,Moderate
DDInter188,Benzthiazide,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter193,Berotralstat,Major
DDInter847,Guanfacine,DDInter221,Boceprevir,Major
DDInter256,Butabarbital,DDInter847,Guanfacine,Moderate
DDInter303,Carteolol,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter407,Clofedanol,Moderate
DDInter847,Guanfacine,DDInter349,Chloral hydrate,Moderate
DDInter847,Guanfacine,DDInter357,Chlormezanone,Moderate
DDInter361,Chlorphenesin,DDInter847,Guanfacine,Moderate
DDInter363,Chlorpromazine,DDInter847,Guanfacine,Moderate
DDInter416,Clotrimazole,DDInter847,Guanfacine,Moderate
DDInter562,Dimenhydrinate,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter614,Echinacea,Moderate
DDInter691,Ethchlorvynol,DDInter847,Guanfacine,Moderate
DDInter762,Flurazepam,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter808,Garlic,Minor
DDInter847,Guanfacine,DDInter836,Goldenseal,Moderate
DDInter842,Grepafloxacin,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter846,Guanethidine,Moderate
DDInter850,Halazepam,DDInter847,Guanfacine,Moderate
DDInter853,Haloperidol,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter532,Diamorphine,Moderate
DDInter889,Hydroflumethiazide,DDInter847,Guanfacine,Moderate
DDInter895,Hydroxyzine,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter905,Idelalisib,Major
DDInter847,Guanfacine,DDInter907,Iloperidone,Moderate
DDInter847,Guanfacine,DDInter908,Iloprost,Moderate
DDInter909,Imatinib,DDInter847,Guanfacine,Major
DDInter912,Imipramine,DDInter847,Guanfacine,Moderate
DDInter916,Indapamide,DDInter847,Guanfacine,Moderate
DDInter917,Indinavir,DDInter847,Guanfacine,Major
DDInter847,Guanfacine,DDInter972,Irbesartan,Moderate
DDInter986,Isoniazid,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1039,Letermovir,Major
DDInter847,Guanfacine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter847,Guanfacine,DDInter1065,Licorice,Moderate
DDInter847,Guanfacine,DDInter1085,Lomitapide,Moderate
DDInter847,Guanfacine,DDInter1087,Lonafarnib,Major
DDInter1154,Meprobamate,DDInter847,Guanfacine,Moderate
DDInter1159,Mesoridazine,DDInter847,Guanfacine,Moderate
DDInter1168,Methdilazine,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1175,Methotrimeprazine,Moderate
DDInter1185,Methyldopa,DDInter847,Guanfacine,Moderate
DDInter1256,Nafcillin,DDInter847,Guanfacine,Major
DDInter1359,Oxazepam,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1391,Paraldehyde,Moderate
DDInter847,Guanfacine,DDInter1417,Penbutolol,Moderate
DDInter1432,Perphenazine,DDInter847,Guanfacine,Moderate
DDInter1451,Phenylbutazone,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1490,Polythiazide,Moderate
DDInter1532,Promazine,DDInter847,Guanfacine,Moderate
DDInter1537,Propiomazine,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1600,Riociguat,Moderate
DDInter847,Guanfacine,DDInter1698,Somapacitan,Moderate
DDInter847,Guanfacine,DDInter1700,Somatrem,Moderate
DDInter847,Guanfacine,DDInter1708,St. John's Wort,Major
DDInter847,Guanfacine,DDInter1726,Sulfinpyrazone,Moderate
DDInter847,Guanfacine,DDInter1755,Telaprevir,Major
DDInter1793,Thiethylperazine,DDInter847,Guanfacine,Moderate
DDInter1796,Thioridazine,DDInter847,Guanfacine,Moderate
DDInter1827,Tolazoline,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1861,Trichlormethiazide,Moderate
DDInter1866,Trifluoperazine,DDInter847,Guanfacine,Moderate
DDInter1867,Triflupromazine,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter45,Alimemazine,Moderate
DDInter847,Guanfacine,DDInter1872,Trimethaphan,Moderate
DDInter1881,Troglitazone,DDInter847,Guanfacine,Moderate
DDInter847,Guanfacine,DDInter1882,Troleandomycin,Major
DDInter1556,Quinidine,DDInter849,Guselkumab,Moderate
DDInter849,Guselkumab,DDInter1964,Zinc chloride,Minor
DDInter1965,Zinc gluconate,DDInter849,Guselkumab,Minor
DDInter179,Bendroflumethiazide,DDInter853,Haloperidol,Moderate
DDInter853,Haloperidol,DDInter192,Bepridil,Major
DDInter853,Haloperidol,DDInter303,Carteolol,Moderate
DDInter853,Haloperidol,DDInter452,Cyclandelate,Moderate
DDInter853,Haloperidol,DDInter502,Deserpidine,Moderate
DDInter853,Haloperidol,DDInter846,Guanethidine,Moderate
DDInter853,Haloperidol,DDInter889,Hydroflumethiazide,Moderate
DDInter901,Ibutilide,DDInter853,Haloperidol,Major
DDInter853,Haloperidol,DDInter916,Indapamide,Moderate
DDInter921,Indomethacin,DDInter853,Haloperidol,Minor
DDInter853,Haloperidol,DDInter972,Irbesartan,Moderate
DDInter853,Haloperidol,DDInter1417,Penbutolol,Moderate
DDInter853,Haloperidol,DDInter1490,Polythiazide,Moderate
DDInter853,Haloperidol,DDInter1523,Probucol,Major
DDInter1582,Reserpine,DDInter853,Haloperidol,Moderate
DDInter853,Haloperidol,DDInter1827,Tolazoline,Moderate
DDInter853,Haloperidol,DDInter1861,Trichlormethiazide,Moderate
DDInter853,Haloperidol,DDInter1872,Trimethaphan,Moderate
DDInter192,Bepridil,DDInter864,Histrelin,Major
DDInter901,Ibutilide,DDInter864,Histrelin,Major
DDInter1523,Probucol,DDInter864,Histrelin,Moderate
DDInter1556,Quinidine,DDInter864,Histrelin,Major
DDInter940,Insulin lispro,DDInter179,Bendroflumethiazide,Moderate
DDInter940,Insulin lispro,DDInter303,Carteolol,Moderate
DDInter940,Insulin lispro,DDInter408,Clofibrate,Moderate
DDInter940,Insulin lispro,DDInter502,Deserpidine,Moderate
DDInter940,Insulin lispro,DDInter516,Dexamethasone (topical),Minor
DDInter940,Insulin lispro,DDInter577,Dobutamine,Moderate
DDInter940,Insulin lispro,DDInter846,Guanethidine,Moderate
DDInter940,Insulin lispro,DDInter889,Hydroflumethiazide,Moderate
DDInter940,Insulin lispro,DDInter916,Indapamide,Moderate
DDInter940,Insulin lispro,DDInter1151,Mephentermine,Moderate
DDInter940,Insulin lispro,DDInter1162,Metaraminol,Moderate
DDInter940,Insulin lispro,DDInter1176,Methoxamine,Moderate
DDInter940,Insulin lispro,DDInter1417,Penbutolol,Moderate
DDInter940,Insulin lispro,DDInter1490,Polythiazide,Moderate
DDInter940,Insulin lispro,DDInter1556,Quinidine,Moderate
DDInter940,Insulin lispro,DDInter1582,Reserpine,Moderate
DDInter940,Insulin lispro,DDInter1861,Trichlormethiazide,Moderate
DDInter1835,Topotecan,DDInter1085,Lomitapide,Moderate
DDInter82,Amoxapine,DDInter882,Hydralazine,Moderate
DDInter562,Dimenhydrinate,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter808,Garlic,Minor
DDInter882,Hydralazine,DDInter532,Diamorphine,Moderate
DDInter895,Hydroxyzine,DDInter882,Hydralazine,Moderate
DDInter908,Iloprost,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter1175,Methotrimeprazine,Moderate
DDInter882,Hydralazine,DDInter1344,Opium,Moderate
DDInter882,Hydralazine,DDInter1391,Paraldehyde,Moderate
DDInter1532,Promazine,DDInter882,Hydralazine,Moderate
DDInter1537,Propiomazine,DDInter882,Hydralazine,Moderate
DDInter882,Hydralazine,DDInter1600,Riociguat,Moderate
DDInter1796,Thioridazine,DDInter882,Hydralazine,Moderate
DDInter1866,Trifluoperazine,DDInter882,Hydralazine,Moderate
DDInter1867,Triflupromazine,DDInter882,Hydralazine,Moderate
DDInter890,Hydromorphone,DDInter179,Bendroflumethiazide,Moderate
DDInter890,Hydromorphone,DDInter192,Bepridil,Moderate
DDInter890,Hydromorphone,DDInter846,Guanethidine,Moderate
DDInter890,Hydromorphone,DDInter889,Hydroflumethiazide,Moderate
DDInter890,Hydromorphone,DDInter916,Indapamide,Moderate
DDInter890,Hydromorphone,DDInter972,Irbesartan,Moderate
DDInter890,Hydromorphone,DDInter1490,Polythiazide,Moderate
DDInter890,Hydromorphone,DDInter1872,Trimethaphan,Moderate
DDInter192,Bepridil,DDInter893,Hydroxychloroquine,Major
DDInter341,Cerivastatin,DDInter893,Hydroxychloroquine,Moderate
DDInter901,Ibutilide,DDInter893,Hydroxychloroquine,Major
DDInter1523,Probucol,DDInter893,Hydroxychloroquine,Major
DDInter1556,Quinidine,DDInter893,Hydroxychloroquine,Major
DDInter179,Bendroflumethiazide,DDInter895,Hydroxyzine,Moderate
DDInter895,Hydroxyzine,DDInter192,Bepridil,Moderate
DDInter303,Carteolol,DDInter895,Hydroxyzine,Moderate
DDInter895,Hydroxyzine,DDInter502,Deserpidine,Moderate
DDInter895,Hydroxyzine,DDInter846,Guanethidine,Moderate
DDInter895,Hydroxyzine,DDInter889,Hydroflumethiazide,Moderate
DDInter901,Ibutilide,DDInter895,Hydroxyzine,Major
DDInter895,Hydroxyzine,DDInter916,Indapamide,Moderate
DDInter895,Hydroxyzine,DDInter972,Irbesartan,Moderate
DDInter895,Hydroxyzine,DDInter1417,Penbutolol,Moderate
DDInter895,Hydroxyzine,DDInter1490,Polythiazide,Moderate
DDInter895,Hydroxyzine,DDInter1523,Probucol,Moderate
DDInter895,Hydroxyzine,DDInter1556,Quinidine,Major
DDInter1582,Reserpine,DDInter895,Hydroxyzine,Moderate
DDInter895,Hydroxyzine,DDInter1861,Trichlormethiazide,Moderate
DDInter895,Hydroxyzine,DDInter1872,Trimethaphan,Moderate
DDInter82,Amoxapine,DDInter972,Irbesartan,Moderate
DDInter241,Bromfenac,DDInter972,Irbesartan,Moderate
DDInter256,Butabarbital,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter972,Irbesartan,Moderate
DDInter551,Diflunisal,DDInter972,Irbesartan,Moderate
DDInter562,Dimenhydrinate,DDInter972,Irbesartan,Moderate
DDInter762,Flurazepam,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter532,Diamorphine,Moderate
DDInter972,Irbesartan,DDInter907,Iloperidone,Moderate
DDInter912,Imipramine,DDInter972,Irbesartan,Moderate
DDInter921,Indomethacin,DDInter972,Irbesartan,Moderate
DDInter934,Insulin human,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter941,Insulin lispro (protamine),DDInter972,Irbesartan,Moderate
DDInter1135,Meclofenamic acid,DDInter972,Irbesartan,Moderate
DDInter1154,Meprobamate,DDInter972,Irbesartan,Moderate
DDInter1159,Mesoridazine,DDInter972,Irbesartan,Moderate
DDInter1168,Methdilazine,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter1175,Methotrimeprazine,Moderate
DDInter972,Irbesartan,DDInter1344,Opium,Moderate
DDInter1359,Oxazepam,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter1391,Paraldehyde,Moderate
DDInter1432,Perphenazine,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter1442,Phenobarbital,Moderate
DDInter1451,Phenylbutazone,DDInter972,Irbesartan,Moderate
DDInter1532,Promazine,DDInter972,Irbesartan,Moderate
DDInter1537,Propiomazine,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter1600,Riociguat,Moderate
DDInter1613,Rofecoxib,DDInter972,Irbesartan,Moderate
DDInter1793,Thiethylperazine,DDInter972,Irbesartan,Moderate
DDInter1796,Thioridazine,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter1828,Tolbutamide,Minor
DDInter1831,Tolmetin,DDInter972,Irbesartan,Moderate
DDInter1866,Trifluoperazine,DDInter972,Irbesartan,Moderate
DDInter1867,Triflupromazine,DDInter972,Irbesartan,Moderate
DDInter972,Irbesartan,DDInter45,Alimemazine,Moderate
DDInter1910,Valdecoxib,DDInter972,Irbesartan,Moderate
DDInter898,Ibritumomab tiuxetan,DDInter856,Heparin,Major
DDInter898,Ibritumomab tiuxetan,DDInter921,Indomethacin,Major
DDInter856,Heparin,DDInter899,Ibrutinib,Major
DDInter921,Indomethacin,DDInter899,Ibrutinib,Major
DDInter1085,Lomitapide,DDInter899,Ibrutinib,Moderate
DDInter1556,Quinidine,DDInter899,Ibrutinib,Moderate
DDInter4,Abarelix,DDInter901,Ibutilide,Major
DDInter901,Ibutilide,DDInter82,Amoxapine,Major
DDInter901,Ibutilide,DDInter128,Astemizole,Major
DDInter901,Ibutilide,DDInter170,Bedaquiline,Major
DDInter901,Ibutilide,DDInter192,Bepridil,Major
DDInter901,Ibutilide,DDInter229,Bretylium,Major
DDInter901,Ibutilide,DDInter787,Frangula purshiana bark,Moderate
DDInter901,Ibutilide,DDInter307,Castor oil,Moderate
DDInter901,Ibutilide,DDInter363,Chlorpromazine,Major
DDInter901,Ibutilide,DDInter385,Cisapride,Major
DDInter901,Ibutilide,DDInter553,Digitoxin,Moderate
DDInter901,Ibutilide,DDInter562,Dimenhydrinate,Moderate
DDInter901,Ibutilide,DDInter597,Doxorubicin (liposomal),Major
DDInter901,Ibutilide,DDInter697,Etidocaine,Moderate
DDInter901,Ibutilide,DDInter809,Gatifloxacin,Major
DDInter901,Ibutilide,DDInter832,Glycerin,Moderate
DDInter901,Ibutilide,DDInter842,Grepafloxacin,Major
DDInter901,Ibutilide,DDInter852,Halofantrine,Major
DDInter901,Ibutilide,DDInter854,Halothane,Major
DDInter901,Ibutilide,DDInter904,Idarubicin,Major
DDInter901,Ibutilide,DDInter907,Iloperidone,Major
DDInter901,Ibutilide,DDInter912,Imipramine,Major
DDInter901,Ibutilide,DDInter915,Indacaterol,Moderate
DDInter901,Ibutilide,DDInter957,Iodipamide,Moderate
DDInter901,Ibutilide,DDInter958,Iodixanol,Moderate
DDInter901,Ibutilide,DDInter966,Ioversol,Moderate
DDInter901,Ibutilide,DDInter967,Ioxilan,Moderate
DDInter982,Isoetharine,DDInter901,Ibutilide,Moderate
DDInter901,Ibutilide,DDInter1051,Levobupivacaine,Moderate
DDInter901,Ibutilide,DDInter1043,Levacetylmethadol,Major
DDInter901,Ibutilide,DDInter1084,Lomefloxacin,Major
DDInter901,Ibutilide,DDInter1115,Magnesium citrate,Moderate
DDInter901,Ibutilide,DDInter1118,Magnesium hydroxide,Moderate
DDInter901,Ibutilide,DDInter1159,Mesoridazine,Major
DDInter901,Ibutilide,DDInter1175,Methotrimeprazine,Major
DDInter901,Ibutilide,DDInter1223,Mineral oil,Moderate
DDInter901,Ibutilide,DDInter1243,Moricizine,Major
DDInter901,Ibutilide,DDInter1389,Papaverine,Major
DDInter901,Ibutilide,DDInter1432,Perphenazine,Major
DDInter901,Ibutilide,DDInter1443,Phenolphthalein,Moderate
DDInter901,Ibutilide,DDInter1520,Primaquine,Major
DDInter901,Ibutilide,DDInter1523,Probucol,Major
DDInter901,Ibutilide,DDInter1532,Promazine,Major
DDInter901,Ibutilide,DDInter1556,Quinidine,Major
DDInter901,Ibutilide,DDInter1577,Relugolix,Major
DDInter901,Ibutilide,DDInter1606,Ritodrine,Major
DDInter901,Ibutilide,DDInter1705,Sparfloxacin,Major
DDInter901,Ibutilide,DDInter1734,Tacrine,Moderate
DDInter901,Ibutilide,DDInter1769,Terbutaline,Major
DDInter901,Ibutilide,DDInter1770,Terfenadine,Major
DDInter901,Ibutilide,DDInter1796,Thioridazine,Major
DDInter901,Ibutilide,DDInter1866,Trifluoperazine,Major
DDInter901,Ibutilide,DDInter1867,Triflupromazine,Major
DDInter901,Ibutilide,DDInter45,Alimemazine,Major
DDInter903,Icosapent,DDInter856,Heparin,Moderate
DDInter903,Icosapent,DDInter921,Indomethacin,Moderate
DDInter904,Idarubicin,DDInter192,Bepridil,Major
DDInter904,Idarubicin,DDInter1085,Lomitapide,Moderate
DDInter904,Idarubicin,DDInter1523,Probucol,Moderate
DDInter1556,Quinidine,DDInter904,Idarubicin,Major
DDInter192,Bepridil,DDInter905,Idelalisib,Moderate
DDInter341,Cerivastatin,DDInter905,Idelalisib,Moderate
DDInter514,Dexamethasone (nasal),DDInter905,Idelalisib,Moderate
DDInter921,Indomethacin,DDInter905,Idelalisib,Moderate
DDInter1085,Lomitapide,DDInter905,Idelalisib,Major
DDInter1556,Quinidine,DDInter905,Idelalisib,Moderate
DDInter1600,Riociguat,DDInter905,Idelalisib,Moderate
DDInter179,Bendroflumethiazide,DDInter907,Iloperidone,Moderate
DDInter192,Bepridil,DDInter907,Iloperidone,Major
DDInter303,Carteolol,DDInter907,Iloperidone,Moderate
DDInter452,Cyclandelate,DDInter907,Iloperidone,Moderate
DDInter502,Deserpidine,DDInter907,Iloperidone,Moderate
DDInter846,Guanethidine,DDInter907,Iloperidone,Moderate
DDInter889,Hydroflumethiazide,DDInter907,Iloperidone,Moderate
DDInter916,Indapamide,DDInter907,Iloperidone,Moderate
DDInter1417,Penbutolol,DDInter907,Iloperidone,Moderate
DDInter1490,Polythiazide,DDInter907,Iloperidone,Moderate
DDInter1523,Probucol,DDInter907,Iloperidone,Major
DDInter1556,Quinidine,DDInter907,Iloperidone,Major
DDInter1582,Reserpine,DDInter907,Iloperidone,Moderate
